ID_Cliente	N_pedidos	Valor	Dist_m_restaurante	Tempo_m_entrega
1147378	19	2419	3.1	21
1147515	1	2349	1.3	44
1147718	8	6185	1.1	60
1148105	1	127	1.7	30
1148234	1	74	0	32
1148455	23	16468	2.7	55
1148487	11	3387	1.5	38
1148713	2	98	2.4	27
1148855	1	309	0	52
1148958	1	503	0.7	25
1149096	1	385	1.9	35
1149194	4	776	2.5	20
1149301	3	347	3	56
1149655	19	1073	1.1	29
1149795	1	805	2.2	33
1149823	6	1198	2.8	16
1149842	1	83	2.4	44
1150014	6	1855	3.6	55
1150042	2	769	1	44
1150057	15	1504	2.5	58
1150137	2	761	2	38
1150500	3	1630	4.1	55
1150705	3	1073	2.1	27
1150749	8	2272	2.5	31
1150921	38	1963	3	24
1151011	23	19136	2.9	50
1151114	2	712	3.3	20
1151124	6	756	1.4	24
1151165	23	4782	1.5	47
1151516	1	205	1	31
1151621	53	9847	2.3	21
1151917	7	1740	2.8	27
1151943	45	12285	1.9	56
1151997	21	2937	2.8	23
1152063	4	1114	1.6	53
1152161	1	323	3	55
1152301	26	12323	2.3	39
1152570	55	5487	1.7	54
1152733	2	1057	2.6	37
1152974	2	612	1.6	40
1153035	45	12484	2.4	23
1153098	2	516	2.3	43
1153324	26	17120	4.3	49
1153374	2	739	3.1	28
1153490	19	4263	3.1	21
1153619	5	860	0.9	41
1153855	3	476	2.9	26
1153858	2	113	2.4	47
1154062	3	97	2.6	49
1154093	1	448	2.9	32
1154230	4	1323	2.1	26
1154258	2	685	2.3	43
1154823	30	9393	3.4	49
1154878	13	3023	1.5	23
1155101	3	1405	2.2	28
1155332	1	559	1.1	60
1156510	3	2907	2.7	49
1156637	21	2187	1.6	28
1156788	106	35319	0.8	15
1157059	1	173	2.2	43
1157060	3	2023	2.1	30
1157284	18	7980	1.6	54
1157375	1	283	4.6	18
1157377	1	139	1.9	40
1157623	2	392	1.6	40
1157677	1	143	2.6	47
1157863	4	971	1.8	44
1158027	2	1303	2.3	35
1158115	39	14106	2.8	49
1158294	8	3594	3	25
1158567	13	4639	3	25
1158640	1	75	1	48
1159170	1	441	0.6	34
1159180	9	9808	1.7	39
1159248	6	1110	1.5	21
1159550	1	142	1.1	26
1159602	14	5619	1.8	51
1159665	9	2369	0.6	17
1159832	50	11009	1.9	56
1160097	4	1620	2.8	47
1160150	6	14542	2.3	36
1160316	13	1314	1.3	21
1160320	3	1885	1.2	24
1160330	11	4679	3.2	30
1160659	4	1225	3.5	56
1160722	28	25757	3.2	57
1160876	4	1093	2.4	30
1161066	1	5540	1.2	18
1161099	6	159	2.3	28
1161159	7	3114	3.1	53
1161190	4	881	2.3	53
1161541	3	1124	3.3	31
1161926	4	1380	3.3	32
1161937	28	16895	1.5	16
1162190	25	10	3.3	35
1162300	10	799	3.1	28
1162357	18	6108	1	51
1162723	2	1583	4	64
1162746	33	5474	2	15
1162834	1	99	0.9	34
1163133	6	156	2.6	48
1163188	6	155	2.7	40
1163261	3	1086	1.3	32
1163349	1	123	3.8	18
1163677	2	1300	2.5	42
1163692	11	1592	1.8	56
1163820	2	148	2.9	48
1164130	2	2206	2.3	36
1164140	15	2013	2.7	38
1164308	1	850	1	49
1164317	6	485	2.2	48
1164385	3	2471	2.2	27
1164454	29	7318	2.2	20
1164482	15	7049	2	56
1164530	16	8371	3.1	53
1164553	2	452	3.8	42
1164572	3	1603	4.4	22
1164677	3	1694	0.7	56
1164790	1	851	2.4	44
1164830	13	3033	1.7	53
1164848	7	2421	1	39
1164911	25	1769	2.2	49
1164952	5	1412	2.2	18
1165320	31	6987	2.7	50
1165525	35	9449	4.2	23
1165763	1	154	1.4	16
1165798	22	4041	2.6	23
1165895	1	206	4	52
1166299	15	2775	1.8	27
1166306	7	877	1.6	63
1166405	1	225	0.8	45
1166414	41	16572	3	17
1166439	4	582	1.4	20
1166453	8	2242	3.5	25
1166461	5	7232	2.8	38
1166849	4	410	2.8	37
1167144	16	9376	2.1	21
1167429	2	1232	1	58
1167440	15	11418	1.9	52
1167687	4	18	3.7	19
1167893	1	354	3.2	36
1167998	4	2749	1.4	44
1168052	11	1822	2.4	28
1168165	12	845	1.6	35
1168171	4	883	2.8	38
1168232	5	1104	3	45
1168382	6	1053	2.1	31
1168425	18	7078	2	34
1168465	4	3472	1.6	47
1168468	8	3808	2.5	52
1168513	1	244	3.3	35
1168613	71	33295	2.9	36
1168642	11	2323	2.1	22
1168694	46	6579	2	56
1168717	9	5430	1.5	51
1168789	29	16139	3.6	45
1168791	4	940	2.8	19
1168828	6	1962	3.6	26
1168831	2	1667	2.5	58
1169342	8	3115	3.3	31
1169540	4	54	1.3	16
1169711	4	1450	2.2	25
1169763	16	3617	2.3	15
1169809	10	7781	1.7	27
1169982	12	2511	1.9	20
1170293	27	1433	1.9	37
1170299	1	179	1.2	51
1170606	1	310	0.8	40
1170934	1	155	1.9	19
1171210	9	5858	1.4	17
1171240	1	22	3.1	36
1171566	12	4632	1.4	41
1171591	39	10176	2.2	40
1171653	118	70000	2.5	34
1171864	21	10263	1.4	19
1172047	12	3890	2.6	18
1172183	5	1078	2.4	29
1172297	1	273	2.6	58
1172413	2	1029	2.1	35
1172556	18	4032	1.9	53
1173209	15	3959	2.2	32
1173258	6	936	2.4	20
1173529	11	6243	0.3	33
1173563	9	2862	2.1	48
1173652	59	12682	0.8	25
1173665	4	265	2.2	58
1174269	2	939	4	21
1174298	6	3351	1.6	58
1174317	1	221	3.6	44
1174470	1	555	0.8	16
1174497	2	205	3.4	44
1174658	2	677	0.7	52
1174734	2	522	3.9	42
1174884	1	43	2.3	46
1175097	2	461	1.2	34
1175323	26	7740	2.2	16
1175346	10	393	2.9	34
1175644	5	4141	0.9	19
1175826	3	264	3.2	39
1175929	1	209	2	23
1176956	1	479	2.1	23
1177543	40	3469	1.3	39
1177593	33	7963	2.3	55
1177696	14	1489	2.1	41
1177857	27	3686	0.7	15
1178180	4	2202	2	52
1178418	118	30685	1.7	35
1178638	34	5126	2	39
1178738	2	783	1.3	30
1178751	11	394	1.8	15
1178818	8	1829	1.5	31
1178935	16	7165	2.1	29
1179165	7	87	3.3	53
1179297	23	10637	2.7	15
1179385	15	819	2.2	37
1179459	44	20087	2.9	37
1180049	11	2753	3	26
1180095	21	17242	2.4	50
1180344	2	789	3.5	32
1180627	3	434	2.4	48
1180728	3	845	3.5	18
1180847	5	1314	3.2	25
1181052	34	882	2.2	27
1181094	3	13797	0.6	40
1181345	2	48	0.8	40
1181411	40	21983	1.8	32
1181570	15	5156	2.9	45
1181578	14	6495	2.1	16
1181590	43	15108	0.9	24
1181700	1	219	1.5	50
1181896	3	1057	3.1	15
1181928	3	1594	1.6	36
1181954	45	10527	2.3	41
1181984	38	12733	2	31
1182110	13	4385	2.6	29
1182405	16	4561	2.7	21
1182583	8	4005	1.6	34
1182589	2	688	1.5	45
1182626	2	127	0.9	18
1182823	3	536	2.7	42
1183043	2	553	1.1	34
1183048	11	2581	3.4	41
1183066	1	523	3.1	39
1183075	1	10	2.8	33
1183198	2	950	1.8	31
1183203	27	5106	3.6	26
1183604	1	311	4.3	45
1183670	1	331	2.8	46
1183962	7	3727	3.1	20
1183977	2	538	2.6	47
1184264	3	1481	3.6	15
1184547	1	880	3.4	26
1184559	4	565	2.4	56
1184603	1	10	1	46
1184753	1	541	4.8	71
1184865	5	2596	0.7	33
1185075	24	6564	3.2	22
1185517	1	3118	1.4	39
1185575	34	485	3.6	35
1185601	1	139	2.6	38
1185732	18	1361	1.2	51
1185969	5	554	2.8	48
1186111	10	3474	2.2	25
1186438	1	384	3.1	21
1186527	13	5152	3.4	47
1186807	19	8562	3.5	27
1186811	22	7987	2.9	57
1186825	1	295	4.3	20
1186955	6	2346	1.6	54
1187078	11	6693	1.2	23
1187129	12	1400	2.4	58
1187288	9	4049	1.9	32
1187332	17	6358	2.9	59
1187362	25	2681	3.3	58
1187616	1	17	1.4	42
1188074	3	823	0.8	35
1188567	1	89	0.8	21
1188678	1	39	3.9	61
1188757	7	3135	1.1	25
1188882	2	1598	0.8	26
1189037	11	5882	1.8	25
1189295	12	452	2.1	24
1189379	3	891	2	16
1189588	3	238	3.2	17
1189618	10	1347	2.2	47
1190201	3	464	2	31
1190533	24	3908	1.1	31
1190552	1	805	3.9	37
1190553	8	4169	1.4	46
1190608	8	3012	2.1	43
1190639	6	4056	1.3	60
1190859	3	1349	2.4	29
1190890	8	2182	2.5	17
1190946	7	317	3.1	19
1191000	13	453	2	53
1191002	6	1392	1.6	62
1191048	2	1105	1.4	31
1191080	11	1571	3.4	47
1191103	3	1080	1.3	25
1191114	16	13955	2.5	29
1191601	16	5810	3	31
1191608	1	104	0.3	32
1191660	13	10904	2	56
1191953	19	491	2	17
1192168	27	4893	2.5	39
1192208	2	824	3.1	22
1192274	1	196	1.4	40
1192285	1	383	3.6	28
1192374	1	217	1.8	18
1192913	44	2966	2.1	42
1193477	1	242	0.8	44
1193543	22	229	1.3	42
1193597	66	17729	1.8	36
1193628	1	493	1.8	41
1193952	1	407	3.3	32
1194048	4	57	3.7	52
1194397	3	1205	2.7	28
1194545	2	41	3.8	45
1194548	1	58	1.5	21
1194588	3	1432	3.7	24
1194658	11	6383	2.4	27
1194706	5	2238	1	42
1194743	1	493	0.8	19
1194896	25	2705	2.2	41
1195017	4	1264	1.8	35
1195088	16	1814	2.5	48
1195168	75	6930	1	23
1195341	3	440	1.4	37
1195457	37	20885	1.8	17
1195476	64	19671	1.7	48
1195632	22	2271	1.5	48
1195937	7	3703	1.9	41
1195945	4	1984	3.3	59
1196041	3	684	3	17
1196049	51	15978	2.5	46
1196200	7	261	2.2	61
1196275	61	56027	2.2	32
1196682	18	14571	2.7	40
1196765	15	2577	2	27
1196978	4	210	3.8	16
1197073	34	5204	1.8	41
1197143	1	65	0.8	25
1197766	104	70000	2.3	16
1197891	15	822	2.7	25
1198031	9	3252	1.9	37
1198247	4	1288	0.7	45
1198366	22	13263	2.6	31
1198459	2	172	3	50
1198522	24	3658	2.8	52
1198712	5	282	1.5	38
1198890	11	1149	2.6	44
1199036	18	1673	2.7	47
1199226	3	917	0.8	36
1199353	10	1888	1.4	36
1199671	5	1326	2.6	26
1199693	5	1135	0.8	35
1199716	2	652	2	26
1199810	32	13467	2	41
1200212	5	1218	1.8	49
1200223	7	2964	3	26
1200261	3	1728	0	60
1200321	11	8910	2.6	49
1200515	16	8073	2.8	54
1200720	3	868	1.6	51
1200981	2	508	3.1	28
1201004	28	14417	1.8	19
1201044	3	61	1.2	46
1201189	9	3388	3.5	34
1201209	1	373	2.6	41
1201288	2	232	0.7	48
1201413	14	5681	2.3	21
1201415	45	23519	2.7	35
1201714	4	714	1.1	49
1201788	13	5131	2.8	28
1201839	9	3390	1.6	58
1201886	6	1275	2.7	50
1202069	3	1552	3.1	34
1202096	10	5078	3.2	53
1202167	3	132	1.9	31
1202181	9	1436	2.7	49
1202208	12	5370	2.3	24
1202535	96	1771	2.5	52
1202715	26	2507	2.4	47
1202720	14	1714	2.3	34
1202806	9	3816	2	22
1203026	2	5109	4	41
1203095	8	3342	0.3	52
1203107	72	44536	2.8	30
1203363	1	62	3	26
1203415	1	45	2.1	49
1203532	6	2982	2.7	23
1203626	2	468	4.7	53
1203722	10	2110	3.5	57
1203829	4	1807	2.9	18
1204005	22	7007	2.4	37
1204225	3	809	0.8	24
1204416	7	3733	1.9	59
1204441	3	130	4.1	37
1204507	2	97	1.4	24
1204516	18	2951	2.3	35
1204858	23	4454	1.2	16
1205007	3	1987	2.7	31
1205012	3	675	3.6	42
1205036	2	12	1.7	43
1205198	102	35530	1.6	37
1205267	6	930	0.7	26
1205475	18	4801	1.7	33
1205516	1	100	1.3	42
1205597	21	4177	3.1	35
1205796	1	585	2.8	53
1205861	1	131	2.9	62
1205865	4	227	2.2	57
1205988	10	4491	1.8	41
1206174	2	221	3.1	47
1206211	7	2287	1.7	50
1206857	10	3190	2.6	19
1207139	8	128	3.2	58
1207201	22	9218	3.8	29
1207253	1	873	4.8	33
1207267	1	160	4	44
1207393	1	673	2.7	43
1207482	2	271	2.3	60
1207860	5	1727	2.5	51
1208061	16	3360	2.2	40
1208342	5	5813	2.5	41
1208357	1	275	1.2	51
1208414	2	1076	2.1	53
1208418	4	556	2.6	28
1209009	7	7778	2.9	44
1209178	9	400	3.6	48
1209440	4	6715	2.5	27
1209944	4	443	1.3	38
1210155	4	1454	0.9	40
1210219	11	4374	2.4	42
1210340	33	7219	1.5	28
1210490	2	545	3.8	52
1210586	2	1237	0.6	53
1211072	5	167	2.5	50
1211398	7	1294	2.5	59
1211717	1	20	3.3	43
1211884	2	51	1.2	55
1212127	9	6766	1.6	42
1212346	1	570	1.8	44
1212545	10	3446	2.2	58
1212547	43	9435	2.7	31
1212754	9	3347	2	27
1212773	12	7664	1.8	29
1212834	7	4071	1.1	28
1212870	4	946	2.4	55
1212889	9	223	2.1	58
1213223	6	3063	4	16
1213479	3	543	2.8	17
1213955	1	58	1.1	25
1214112	1	22	0.7	24
1214170	46	11529	2	27
1214182	2	1246	3.1	40
1214338	46	11520	2.5	20
1214393	11	2320	3.6	31
1214438	2	697	1.7	19
1214509	2	796	2.2	18
1214650	8	1264	3.1	34
1214816	17	3488	1.8	23
1214823	1	109	2	35
1214847	1	153	2	33
1214906	3	334	3.2	37
1214978	11	2378	2.5	37
1215200	2	593	1.4	27
1215379	5	1366	2.9	43
1215536	2	1121	1.8	17
1215541	15	2644	2.2	36
1215554	3	714	2.2	18
1215665	1	539	3.2	30
1215948	3	2918	3.3	35
1215985	1	112	3.1	20
1216068	1	357	3.5	16
1216131	3	387	1.7	30
1216193	3	1291	2.4	24
1216595	21	3006	2.6	19
1216797	2	1162	3.4	38
1217222	1	622	2.8	17
1217544	2	2151	2	24
1217623	4	689	3.5	35
1217749	7	1431	1.8	35
1217999	22	27185	2.1	42
1218053	17	574	2.4	38
1218186	2	51	1.3	44
1218316	8	1902	1.4	18
1218562	1	181	2.7	42
1218634	105	34307	2.5	35
1218706	8	5856	1.8	41
1218757	3	748	1.9	53
1219603	1	166	2.5	24
1219604	5	4292	2.6	63
1219631	9	4799	2.8	24
1219935	60	28320	2.8	30
1219953	135	32799	2.3	44
1219989	8	5124	3.3	45
1220319	5	1223	2.5	19
1220323	1	120	4.1	28
1220349	25	2849	2.3	55
1220369	1	74	3	18
1220445	18	1543	3.2	38
1220768	5	3662	1.5	22
1221239	1	253	3.7	47
1221606	4	824	2.9	52
1221936	21	19066	2.9	24
1221969	8	4383	1.5	53
1222177	36	943	2.8	41
1222301	3	1256	3.4	56
1222512	3	2429	2.5	37
1222626	5	927	2.2	35
1222719	8	1718	2.6	31
1222987	1	713	2	60
1223232	7	3545	3	56
1223361	63	14343	2	53
1223503	1	123	2.8	25
1223518	1	375	3.7	62
1223531	15	5747	1.8	46
1223619	5	750	1.3	28
1223660	3	325	2.8	42
1223724	6	839	2	18
1223828	5	5857	2.3	43
1223964	18	4981	2.9	26
1224001	1	474	0.9	20
1224103	18	863	1.6	22
1224376	31	29343	2	16
1224442	5	4301	2.1	41
1224454	12	1436	2.3	21
1224492	17	257	2.7	37
1224513	1	54	2.5	30
1224532	1	481	2.3	35
1224577	1	180	1.7	25
1224676	28	4015	2.3	60
1224699	10	2377	3.3	51
1224745	1	361	2.6	35
1224830	1	560	3.3	44
1225010	80	3309	2.6	16
1225067	1	820	1.2	19
1225163	5	1033	3.2	34
1225210	8	3048	1.2	35
1225257	17	6127	2.8	43
1225324	2	375	0.9	36
1225385	18	4107	2.6	42
1225390	2	276	2	34
1225679	59	23850	2.8	35
1225708	13	3380	3.4	16
1225728	39	18459	2.2	15
1225848	26	17472	2.1	15
1225865	1	195	2.7	33
1225990	26	13665	1.3	19
1226043	4	125	3.1	58
1226254	5	3977	2.8	61
1226307	1	193	1.3	44
1226530	1	88	1.5	15
1226760	1	142	2.8	29
1226963	11	7468	1.6	29
1227149	6	4515	2.3	31
1227591	1	506	3.3	30
1227645	9	4758	2.3	47
1227811	9	2187	1.5	36
1228360	3	1051	3.9	24
1228559	6	561	0.5	34
1228640	3	3713	3.7	26
1228782	4	245	2.6	48
1228939	8	3338	2.9	27
1228967	3	66	0.4	25
1229288	9	666	2.8	20
1229338	7	1312	3.6	49
1229358	3	473	1.8	27
1229523	4	2068	1.4	30
1229618	7	4828	2.8	42
1229654	54	12061	2.7	40
1229721	11	5284	1.8	27
1229852	1	1173	1.5	18
1230096	5	488	2.6	42
1230126	3	4300	3.1	37
1230267	5	2653	3.3	63
1230516	9	172	2.9	16
1230616	27	12203	3	42
1230722	3	258	1.7	43
1230812	9	1639	2.5	33
1231005	1	216	2.4	65
1231083	1	500	0.2	25
1231159	3	127	4.3	60
1231296	7	5054	2.7	36
1231383	13	1254	0.8	46
1231402	14	289	1.9	49
1231521	7	9194	1.2	16
1231528	24	14873	2.4	44
1231565	22	8354	2.2	50
1231636	1	354	2.9	34
1231714	3	3273	3.4	26
1231828	25	3494	2.3	51
1232013	2	166	2.8	35
1232037	30	4106	2	50
1232052	7	1292	3.7	28
1232067	37	9266	2.7	41
1232285	4	1520	1.3	28
1232312	17	4847	2.7	27
1232643	12	3134	1.1	18
1232656	11	122	0.8	44
1232816	4	700	2.1	26
1233200	2	720	2.4	35
1233259	25	26440	2.9	51
1233391	2	1139	2.4	24
1233594	8	3556	1.9	52
1233653	1	443	1.2	33
1233772	3	1165	2.8	45
1233951	1	162	0	16
1234039	17	3579	3	52
1234131	31	11928	1.3	56
1234387	22	25710	2.3	54
1234426	7	5374	3	48
1234561	12	2297	2.7	19
1234583	7	2015	3.3	45
1234980	7	2866	3.6	27
1235005	12	3264	2.3	51
1235351	4	858	2.4	27
1235376	2	1749	2.5	19
1235430	3	128	2.1	53
1235445	4	3458	2.5	51
1235478	26	14151	1.6	51
1235574	48	11965	2.7	30
1235782	5	1136	2.9	41
1236192	7	1089	1.9	43
1236208	2	484	2.1	67
1236317	2	171	3.6	50
1236405	4	29	2.7	24
1236593	3	251	2.3	54
1236667	8	2051	2.2	17
1236921	43	8886	2.1	44
1236997	5	219	2	44
1237043	2	904	2.5	15
1237227	1	158	3.6	27
1237236	9	4002	3.3	37
1237454	4	977	2	27
1237541	2	107	0.1	47
1237955	4	2290	2.2	22
1238009	19	611	2.8	26
1238044	1	462	3.4	38
1238130	1	213	2.7	53
1238171	2	866	3.3	29
1238278	20	3235	0.8	42
1238296	5	1755	3.6	20
1238365	1	320	3	37
1238532	6	1656	3.5	19
1238616	7	3949	2.9	24
1238884	14	8149	2.6	23
1238945	5	1898	3.4	23
1239100	6	2433	2.3	25
1239268	2	207	2.1	44
1239391	2	96	2.4	55
1239411	6	4246	1.2	21
1239519	5	1419	1.9	32
1239566	2	320	3.2	40
1239582	1	115	4.2	31
1239624	2	134	2.9	44
1240038	7	528	3.2	18
1240258	11	624	0.7	46
1240642	3	871	0.9	52
1240650	1	386	1.4	32
1240679	1	205	3.8	31
1240966	12	2121	1.8	45
1241327	6	2227	0.8	44
1241504	12	783	2.7	53
1241530	28	26127	2.6	28
1241674	10	3450	3.9	25
1241764	64	10232	3.2	45
1241939	1	49	2.5	37
1242065	2	502	3.5	53
1242183	5	373	1.5	51
1242537	10	2326	2.5	31
1242559	8	3141	1.9	36
1242742	5	1493	3.7	56
1242853	8	3729	2.2	29
1243181	8	917	2.1	39
1243420	9	1843	2.4	29
1244064	11	5028	1.4	47
1244121	4	1407	3.1	46
1244198	52	22117	1.4	22
1244476	14	1720	1.7	23
1244565	51	2462	3.2	44
1244590	1	259	3.7	53
1244681	6	1571	3.8	42
1244716	7	481	1.9	34
1244884	1	259	5.1	22
1244904	29	5736	2.7	57
1245121	8	1360	2.5	38
1245128	2	1872	2.7	56
1245140	3	513	2.4	17
1245186	41	39986	1.7	51
1245556	2	385	0.4	38
1245561	8	5720	2.6	64
1245668	1	201	2.1	38
1245858	2	541	2.2	31
1245880	4	4206	2.9	36
1245890	15	604	2.9	52
1246029	9	2873	0.5	41
1246179	7	384	2.5	25
1246381	33	22	2.1	27
1246519	4	979	3.2	26
1246562	23	5178	1.5	23
1246592	7	4058	3.1	37
1246733	1	1123	0.1	49
1246741	4	1306	3.1	16
1246854	2	477	1.6	33
1247046	11	2816	2.8	43
1247057	7	3012	2.3	43
1247356	13	3968	2.6	45
1247470	4	1838	3.2	27
1247483	3	1110	2.2	28
1247539	1	491	4.7	38
1247669	12	3965	1.7	45
1247718	2	123	0	51
1247771	1	579	1.6	24
1247819	19	4653	1.3	31
1248023	5	3258	1.5	19
1248034	1	471	1.2	36
1248306	13	2473	1.1	21
1248352	45	25026	2.5	24
1248360	14	3390	3.8	26
1248811	19	703	1.2	38
1249446	3	484	2.7	37
1249636	5	1995	2.9	16
1249656	5	6596	2.5	43
1249667	2	438	2.2	52
1249820	8	165	1.7	20
1250138	8	1190	3.8	31
1250248	3	1235	0.5	52
1250298	25	10822	1.7	51
1250339	1	62	2.3	23
1250391	32	11514	1.9	40
1250651	55	16808	2.1	26
1250775	4	509	3.4	27
1250923	43	18028	3.5	48
1250999	10	1206	3.9	39
1251164	2	427	1.8	43
1251181	18	9144	1.6	47
1251248	2	855	2.9	36
1251282	3	162	2	50
1251359	26	22372	1.9	50
1251391	8	5415	2.4	39
1251424	2	1934	2.6	26
1251619	37	20889	1.2	30
1251647	1	145	2.7	51
1251815	11	1627	3.4	44
1251843	65	1653	1.9	32
1251981	12	3359	3	43
1252171	1	79	2	23
1252299	3	2196	2.4	22
1252343	15	4043	2.2	45
1252374	19	6348	3.3	54
1252442	1	500	4.1	46
1252571	16	384	1.5	54
1252617	6	5425	2.6	57
1252745	71	32667	2.4	21
1252802	23	2570	1.5	43
1252942	19	12012	1.9	51
1253027	68	17356	4	20
1253268	2	386	1.4	18
1253509	1	172	0.6	57
1253534	15	1307	2	44
1253600	5	1472	2.3	34
1253720	1	677	2.3	50
1253941	3	710	2.9	38
1254229	14	3396	1.5	36
1254270	2	291	3.3	28
1254595	72	30477	2.9	52
1254750	23	12099	1.9	39
1254915	17	6826	1.2	47
1255047	22	5635	2.8	46
1255063	22	2156	1.9	31
1255099	6	211	3.2	38
1255236	8	80	2.1	27
1255340	2	455	3	32
1255341	39	16695	2.2	45
1255397	3	3006	2.6	55
1255686	4	1467	4.5	46
1256027	1	254	1	27
1256406	3	1964	1	25
1256479	1	67	1.4	31
1256483	5	2341	2.4	29
1256692	1	409	0.6	29
1257145	1	683	2.5	26
1257505	5	1740	3	54
1257509	37	8471	3.2	19
1257597	110	59111	2.4	47
1257784	6	3004	3.3	25
1258093	16	2707	3.7	59
1258165	77	34109	2.2	22
1258265	3	397	0	21
1258309	28	35684	3.5	26
1258313	2	239	2.9	48
1258536	1	514	4.2	21
1258563	18	12507	1.5	49
1258609	21	6809	3.3	29
1258636	1	297	0.5	19
1258646	9	1838	2.7	45
1258687	1	156	0.1	30
1258908	5	3340	2.1	51
1259264	11	1632	2.4	22
1259315	1	314	1.7	26
1259486	85	29665	1.8	29
1259748	6	2224	1.4	42
1259967	29	12907	2.2	28
1260332	6	3257	3.8	23
1260725	1	205	0.7	44
1260726	21	4165	1.3	27
1260727	18	1253	2.8	20
1260872	7	1690	1.8	26
1260894	8	1790	2.6	29
1261079	10	4988	3.9	29
1261313	6	1389	1.1	17
1261454	2	1876	3.2	46
1261596	1	97	2.2	24
1261606	19	2238	1.9	50
1261815	1	226	1.9	48
1261863	10	2614	1.3	51
1261902	8	3895	1	29
1261999	8	4304	3.2	26
1262012	19	8552	1.2	45
1262022	11	4527	2.9	33
1262407	8	6491	1.6	48
1262625	6	53	3.7	36
1262831	21	13134	3.6	15
1263384	3	1719	2.2	18
1263764	19	10	2.9	26
1263790	11	6013	1.5	23
1263947	6	510	2.4	26
1264017	7	2071	2.5	25
1264391	10	3580	1.5	52
1264517	25	4592	2.8	42
1264524	50	2374	3.4	23
1265251	20	9846	1.3	51
1265270	7	361	3.3	48
1265686	6	826	4.3	31
1265738	11	3152	2.1	17
1265796	7	1611	3.5	48
1265814	6	437	3.2	23
1265822	9	1551	2.2	54
1265877	1	204	3.4	38
1266001	4	87	3.1	23
1266177	21	2113	1.8	54
1266548	6	3294	2.2	25
1266661	77	5447	2.3	38
1267170	1	175	1.8	27
1267172	17	7812	3.1	44
1267400	2	1044	2.8	29
1267405	1	202	2.3	59
1267440	1	393	5.2	37
1267516	5	2428	2.6	19
1267696	13	2862	3.1	16
1267735	51	28199	2.2	16
1267741	1	845	1.8	41
1268254	184	32489	3.1	55
1268335	30	8887	2.2	15
1268649	87	20011	2.3	52
1268813	27	8161	2.7	40
1269020	1	63	1.7	32
1269106	13	4857	0.5	35
1269257	18	3575	2.2	58
1269465	5	581	2.2	34
1269474	26	11449	2.6	55
1269647	212	70000	1.6	51
1269856	5	586	1.5	41
1269899	2	943	2	43
1270009	70	13841	1.4	44
1270018	10	1928	2	16
1270114	5	4231	0.5	41
1270136	7	833	0.6	27
1270202	1	60	0.9	49
1270224	14	2306	2.7	50
1270389	2	466	2.5	34
1270415	3	983	1.2	43
1271272	16	10086	3.3	57
1272002	3	2107	2.7	52
1272118	12	4666	2.5	24
1272174	4	1028	3.3	24
1272332	1	200	2.2	33
1272439	3	2489	2.8	60
1272488	1	249	2	23
1272757	35	5404	3.9	42
1273034	3	1243	3.1	35
1273120	6	453	2	54
1273176	25	13	3.2	36
1273467	2	415	1.8	44
1273723	18	116	2.4	46
1273766	1	338	2.6	31
1273794	17	7381	1.3	40
1273926	15	1764	2.5	47
1274083	2	849	2.9	52
1274112	1	153	3.1	22
1274225	1	135	1.6	15
1274289	8	1075	2.6	31
1274366	2	278	2.7	35
1274406	8	487	2.2	36
1274413	15	3583	2.6	22
1274422	23	5531	1.4	24
1274575	12	1775	1.6	37
1274590	14	6308	3.5	60
1274613	6	1648	2.5	18
1274687	19	356	3.3	33
1274717	8	473	3.3	38
1274901	5	1590	2	49
1274943	2	2998	2.1	31
1275035	6	1652	3.7	22
1275129	62	3237	2.4	51
1275245	20	2671	3.2	51
1275487	5	2821	1.9	36
1275692	3	404	2.1	39
1275890	16	630	3.4	51
1275961	3	150	3.1	43
1276059	1	319	1.7	58
1276534	12	2690	1.6	29
1276551	1	273	0.3	37
1276958	9	1232	3.5	36
1277036	15	6145	2.9	20
1277266	2	270	1.9	28
1277341	2	21	1.2	35
1277503	1	326	1.4	44
1277522	1	863	2.6	44
1277527	3	4561	2.6	24
1277542	9	4194	2.4	15
1277667	56	20312	2.2	41
1277733	1	529	2.6	25
1278035	1	243	1.4	16
1278063	3	2416	2.5	43
1278135	2	972	1.9	21
1278252	3	94	2.8	19
1278763	23	6090	2.5	30
1278826	15	6227	3.5	27
1278978	1	10	3	37
1279027	18	8868	1.1	29
1279233	2	294	2.1	47
1279319	2	2791	3	35
1279580	5	689	1	32
1279619	3	2042	1.2	37
1279771	2	364	3.9	38
1280175	75	31018	1.7	33
1280183	6	3716	3.1	25
1280190	95	25011	1.8	24
1280362	16	58	1.8	25
1280372	9	4578	1.2	17
1280418	4	590	1.1	37
1280697	10	2206	3.7	50
1281411	4	853	2.7	41
1281464	3	1084	2.2	23
1281533	4	992	2.1	33
1281626	3	1641	1.5	38
1281697	1	171	1.4	27
1281945	1	85	3.4	44
1281976	21	7856	3.9	52
1282176	1	104	0.7	34
1282364	12	243	3.9	60
1282552	3	1581	3.3	23
1283961	5	1935	2.9	62
1284222	7	1477	2.1	33
1284283	3	529	2.9	54
1284439	12	2756	3.9	25
1284444	5	402	4.2	44
1284580	4	1088	2.5	43
1284626	12	8377	3	16
1284747	2	243	1.6	36
1284758	1	222	0	23
1284852	4	480	2.3	30
1285175	6	678	2.8	49
1285619	13	7439	2.4	43
1285717	1	10	1.4	46
1285793	24	11149	1.4	34
